volumn	time
63	95.73
45	109
53	101.55
49	90.02
56	109.13
62	105.29
56	95.05
58	92.69
41	110.27
54	104.56
46	92.41
31	93.61
26	85.73
44	90.39
18	101.06
21	120.9
42	92.86
48	94.94
41	1072.73
43	90.84
48	98.27
55	93.85
55	108.16
70	111.89
42	106.81
65	146.69
75	123.41
73	99.63
74	104.14
61	112.92
34	104.47
53	855.02
66	111.94
61	93.03
43	92.74
40	93.63
60	110.65
49	116.02
55	104.56
51	93.22
45	102.69
64	95.17
50	96.36
36	106.31
38	97.34
39	95.44
56	122.39
59	106.64
67	99.3
47	105.21
43	109.93
41	119.9
55	839.33
52	114.67
34	97.97
44	99.7
44	97.57
33	114.27
37	102.49
47	108.04
39	99.59
25	94.6
44	1013.8
21	104.29
38	100.05
32	1353.59
42	96.88
23	101.04
26	104.46
41	101.8
29	114.72
32	109.13
29	94.31
39	101.51
44	94.55
35	92.29
41	102.54
38	100.13
27	95.52
28	100.14
30	106.43
34	104.12
29	105.03
22	109.41
40	105.43
27	142
37	95.24
43	95.58
35	136.6
26	102.46
21	108.38
32	96.03
26	100.65
40	104.55
30	98.63
41	107.51
43	95.63
19	91.47
26	102.46
22	99.14
25	111.88
38	104.66
21	98
30	95.23
28	100.43
20	100
24	105.54
42	96.05
16	112.88
11	106.91
26	89.46
22	100.45
34	107.68
25	102.28
16	2596.56
6	88
19	93.58
33	102.27
37	101.97
27	98.96
18	103.89
27	92.48
21	91.9
23	93.39
16	102.13
16	110.63
35	98
32	104.31
30	95.6
35	115.91
29	92.9
21	99.29
32	96.75
18	104.83
20	96.9
18	98.39
26	108.81
14	99.5
30	91.4
24	109.46
31	95.03
21	103.86
15	101.2
21	96.86
14	89.57
22	103.18
13	94.77
14	95.07
24	97.79
25	86.12
36	101.31
55	94.02
31	91.84
18	93.22
43	95.09
19	94.05
19	100.47
13	93.38
16	93.13
22	97.18
16	101.06
12	95.33
13	90.46
12	99
15	104.67
11	90.36
15	91.6
22	95.91
20	97.95
13	99.23
6	102.67
19	96.74
16	77.69
22	96.59
11	101.09
20	95.75
10	96.9
12	97.25
12	103.5
20	104.45
16	104.75
25	155.2
13	101.62
13	106.31
30	1429.23
20	97.2
36	113.06
36	130.47
18	102.94
15	96.4
17	109.06
14	99.14
11	98.64
12	106.33
12	103.83
22	110.45
11	103.27
16	99.13
14	90.29
25	100.48
16	85.25
25	94.56
13	101.69
22	97.41
7	103.43
18	114.89
16	100.81
16	110.94
15	97.53
9	106.56
11	115.45
25	117.16
20	101.6
19	98.42
21	132.9
12	110.25
15	114.27
10	120.3
21	99.14
15	2764.73
14	101
19	107.21
14	116.36
18	98
5	85.4
22	118.77
15	129.87
14	94.36
21	129.9
6	100.5
13	101.38
8	92.63
18	98.78
11	93
12	99.75
13	97.15
3	113
13	141.38
13	108.38
12	82.17
18	105.39
20	97.75
21	109.33
18	97.78
21	107.48
25	104.64
8	101.75
6	89.67
14	94.14
11	97.45
22	95.59
12	101.08
20	89.4
19	94
10	86.1
13	103.15
4	106
5	121.4
10	97.5
13	95.08
15	144.87
14	93.57
12	111.25
10	111.5
14	103.07
16	98.44
14	107.86
6	102.5
2	112.5
5	101
6	108.83
8	113.5
21	128.33
10	101.5
12	104.17
13	116.54
12	94.25
4	83.25
3	101.33
6	120.83
11	104
14	94.79
4	89.75
9	101.44
13	103.31
10	101.7
10	94.6
5	93
3	74.33
16	91.25
10	103.9
12	89.33
13	101.38
5	100.6
10	93.3
12	89.33
6	94.5
13	90.31
13	108.77
13	104.08
17	137.94
6	135.67
7	96.14
11	94.73
17	107.71
4	100.5
9	92.56
9	93
15	111.47
11	127.82
14	95.43
11	98.82
5	103.2
6	91
12	94.92
5	100.8
16	109.31
8	103
9	106.33
19	127
12	89.75
7	96.14
12	95.17
11	93.73
14	90.71
7	100.57
8	85.13
15	107
8	100
15	96.8
13	96.23
13	95
8	101.88
7	90.86
17	94.71
5	99.6
13	94.85
18	95.83
6	100.67
8	99.25
12	105.5
6	101.83
15	98.33
7	89.29
13	140.15
14	101.71
17	2463.47
32	98.34
21	102.81
18	101.61
36	99.36
28	98.46
15	96.2
22	101.27
3	101
20	92.8
29	118.41
32	112.78
25	98.04
15	100.6
10	102
16	96.31
23	95.17
26	102.38
20	101.1
22	101.36
8	82.75
3	100.33
27	102.81
30	101.27
26	118.12
25	95.28
17	97.24
27	128.63
29	117.52
40	97.35
24	98.58
34	100.12
28	103.86
26	97.88
23	95.52
34	95.47
26	96.85
27	102.11
24	1766.04
33	101.91
32	99.25
41	94.9
50	905.3
32	112.75
22	94
48	97.06
64	720.84
44	102.07
30	97
47	99.47
40	99.15
46	100.89
38	101.42
56	97.68
57	95.74
49	102.24
58	100.36
58	102.91
58	100.6
71	96.73
54	111.59
69	112.99
60	98.57
71	94.54
82	105.22
57	102.19
97	99.77
86	99.02
83	96.23
72	102.49
83	98.71
101	493
87	100.68
119	103.48
108	98.79
134	103.87
143	94.87
156	355.22
128	100.86
121	114.06
147	101.22
114	104.8
135	96.71
135	99.03
126	97.72
164	99.9
154	354.24
159	351.13
151	365.26
144	100.19
160	346.75
152	102.7
183	97.45
202	98.4
178	95.13
179	95.06
175	97.25
188	95.36
182	316.38
215	93.98
153	96.1
194	96.89
208	97.05
253	257.86
221	94.09
239	96.72
229	98.35
226	103.33
254	98.48
238	262.56
263	250.7
244	94.52
234	271.3
230	450.44
232	90.96
275	242.26
229	95.21
285	94.2
324	158.25
273	100.4
306	90.65
301	97.98
306	91.27
300	226.97
362	92.44
339	94.59
379	95.87
375	91.11
373	92.54
392	193.68
423	283.76
416	185.64
422	183.99
458	264.66
400	192.06
392	192.16
445	268.7
435	92.84
462	91.14
456	264.39
459	264.42
483	172.89
522	166.63
527	165.85
523	169.46
523	91.89
511	89.47
525	86.42
489	88.97
507	240.33
511	169.35
549	90.89
576	161.55
512	244.74
470	94.03
512	168.09
579	89.75
486	86.36
505	247.55
509	165.92
609	156.13
610	217.71
561	91.85
621	84.85
605	151.93
563	159.53
585	221.74
573	150.99
612	214.01
652	118.03
633	243.53
679	116.14
649	85.84
671	146.78
658	81.91
617	243.98
649	148.6
593	225.24
696	141.78
713	141.55
633	145.56
681	200.09
676	82.98
652	204.82
700	83.9
653	147.23
690	142.41
688	141.8
697	143.45
733	193.42
762	189.23
773	135.64
782	132.15
750	81.45
742	194.21
735	82.6
772	188.99
783	137.23
761	188.42
771	237.06
809	133.57
813	229.97
808	78.68
822	178.08
827	77.92
812	80.48
816	81.59
820	182.83
783	186.71
787	132.34
861	84.42
836	83.37
895	83.66
912	212.23
887	4633.44
846	173.3
879	218.06
843	129.96
853	86.23
868	216.68
768	131.04
761	82.72
798	78.87
844	267.44
869	172.44
909	124.47
881	128.3
899	214.14
924	166.02
909	211.78
916	124.37
932	208.78
874	79.15
793	133.73
827	80.09
846	79.24
855	82.17
887	127.56
874	127.23
852	125.9
928	79.91
918	124.32
873	125.37
844	125.68
943	82.23
822	131.17
907	124.32
897	82.26
913	127.07
921	122.92
883	81.17
897	170.28
882	126.09
914	86.69
894	129.82
973	213.99
852	187.42
887	172.45
908	79.07
846	176.1
939	120.78
877	126.36
941	163.52
902	167.11
892	124.55
924	124.62
1037	156.3
962	80.97
920	209.72
908	123.51
911	167.49
924	78.11
958	162.56
896	170.82
974	4229.31
904	128.06
905	82.32
947	127.33
895	124.07
931	295.58
870	78.27
937	80.41
959	122.84
920	125.08
965	163.59
967	121.05
889	169.83
934	123.34
949	82.25
970	78.59
968	81.03
935	167.98
939	78
958	207.72
951	80.28
947	164.5
923	121.66
915	170.3
801	80.9
858	128.6
913	170.07
902	80.65
891	122.58
896	122.77
936	121.81
927	79.3
915	84.93
902	126.83
863	127.26
896	125.24
887	357.25
871	125.9
890	80.94
855	79.47
867	172.1
847	223.16
841	175.27
880	80.33
842	128.73
883	81.21
836	131.54
780	182.2
797	79.02
900	125.75
843	227.29
865	82.38
843	176.42
872	80.71
859	175.91
922	122.01
845	128.78
850	128.13
812	76.72
854	178.37
857	9510.59
873	240.75
866	220.9
807	252.18
831	126.86
844	197.02
873	172.54
826	132.06
771	187.92
798	185.04
856	82.79
815	131.03
817	80.99
830	179.06
819	128.56
894	271.45
854	84.46
799	230.68
853	84.13
759	186.57
799	131.68
772	133.57
688	194.82
780	130.25
766	235.72
801	131.34
827	132.36
714	135.96
729	78.04
702	193.36
757	134.49
777	130.49
803	135.95
759	187.85
733	244.49
803	83.89
799	180.49
755	186.75
684	139.21
725	81.79
751	133.81
777	133.81
755	134.48
789	187.23
763	78.59
746	251.13
837	227.04
757	139.96
767	84.66
744	82.65
756	81.51
676	140.94
735	140.47
781	83.71
756	135.81
754	85.86
724	136.82
786	129.86
757	82.3
731	139.86
725	11228.24
741	84.5
773	83.79
737	84.14
785	84.51
811	132.85
784	333.64
797	183.53
790	129.37
821	232.49
795	131.26
785	132.36
767	188.7
793	287.93
775	80.45
796	183.89
778	131.33
796	83.02
810	80.32
741	186.89
724	81.74
802	183
785	286.35
761	186.31
756	141.88
721	81.35
798	184
749	189.23
761	191.04
734	190.01
746	131.04
710	196.03
714	82.54
724	82.87
736	243.32
718	81.51
702	140.99
740	190.7
738	85.18
737	196.45
737	83.1
751	132.07
747	133.35
667	143.29
722	145.08
771	138.17
735	81.77
776	131.74
743	136.85
774	182.84
723	193.65
745	189.11
727	135.63
684	78.54
740	141.09
720	190.67
732	80.81
754	137.2
685	85.98
728	80.34
761	5399.07
757	91.34
753	245.04
692	197.84
709	307.09
701	143.13
744	134.48
661	85.32
780	190.57
735	137.77
675	141.22
717	85.64
778	83.09
736	80.12
774	132.37
794	127.57
790	133.42
813	129.3
797	129.22
878	126.28
800	130.32
878	171.64
843	225.74
836	178.79
791	133.24
806	82.58
800	132.71
876	126.97
836	79.08
877	129.71
927	126.28
870	129.24
900	126.28
918	124.26
881	80.36
808	130.57
890	83.31
894	128.8
933	318.03
944	164.69
914	214.36
903	124.16
936	125.19
923	174.41
953	123.45
941	123.28
869	85.34
946	166
930	125.53
914	218.3
924	84.66
861	173.65
856	172.68
882	78.84
928	212.31
969	167.04
951	79.79
932	130.19
877	173.42
885	128.75
901	4564.71
915	167.36
949	246.44
947	165.68
925	76.63
883	79.3
937	205.04
953	80.38
878	84.4
938	206.23
935	125.75
957	120.9
902	124.9
879	80.91
941	124.89
928	77.67
975	117.96
984	76.51
986	200.32
923	76.69
986	81.1
963	162.76
1033	197.29
989	159.44
1001	118.63
1016	198.41
1040	83.89
968	162.46
981	117.86
945	127.54
973	79.59
914	123.82
929	169.45
930	84.7
971	163.12
958	121.99
997	81.78
969	119.44
973	124.1
942	247.47
989	76.69
954	118.35
918	123.15
872	82.88
943	122.05
941	79.67
922	77.71
964	76.87
918	78.19
904	86.42
980	82.25
953	129.96
986	284.26
960	121.86
972	160.87
992	163.72
943	79.03
992	160.57
923	81.53
947	81.75
956	4305.2
1037	121.89
1023	198.95
942	124.86
916	87.51
928	176.95
929	171.8
973	119.68
1025	79.65
927	123.23
958	248.08
984	118.78
1012	196.63
1011	162.3
1007	77.65
1047	120.64
930	119.93
1002	160.85
1008	78.11
989	80.07
1011	157.86
944	121.88
1029	155.95
1009	121.25
994	77.56
950	244.34
989	76.71
1006	201.32
952	80.86
916	123.11
928	209.77
938	126.7
1016	161.42
1044	234.05
949	80.82
928	81.59
999	120.97
937	208.44
967	163.38
1063	117.55
1015	80.3
958	79.73
959	119.88
948	121.61
990	80.11
933	166.21
969	81.1
944	165.87
965	205.99
895	123.79
994	77.96
914	77.37
984	165.8
1029	80.12
976	163.2
997	77.36
969	121.36
991	78.41
847	130.88
929	122.77
1019	11973.56
950	82.15
929	124.24
941	165.31
992	118.4
1031	157.52
968	122.75
977	81.08
994	78.92
1098	150.88
1025	79.52
1041	154.86
946	77.79
1021	80.72
1047	118.46
958	80.62
1025	78.24
1021	120.75
1013	160.67
1038	118
1057	80.65
1001	80.59
1035	119.29
982	117.24
1012	157.31
1026	78.33
1040	78.58
1049	233.59
986	119.98
983	161.69
1082	115.28
1077	266.73
1020	78.16
1021	119.13
1014	197.9
1059	80.14
1040	116.01
1039	117.25
1015	199.28
1037	157.14
1010	125.42
1084	154.79
1010	118.71
998	197.49
1008	118.48
1007	80.55
1002	81.48
1037	118.91
975	202.71
974	83.4
910	80.19
991	120.95
950	117
949	78.73
920	79.28
946	163.14
912	82.21
916	168.02
916	125.69
981	82.78
961	81.76
930	81.79
928	120.73
936	82.97
924	168.32
982	120.18
969	204.07
953	124.31
987	201.02
984	163.7
1062	270.22
1043	79.1
984	200.05
1070	152.15
1014	80.34
956	163.31
1002	159.02
980	125.88
1001	122.56
980	161.42
999	123.36
1033	117.03
1042	162.77
1003	123.16
1084	152.56
1032	158.73
1017	83.12
999	118.51
1088	117.39
1051	116.48
978	82.4
979	162.95
1034	203.48
994	121.76
1000	77.93
991	197.67
1002	118.29
1048	116.25
1035	121.06
1035	116.43
1060	153.07
1026	115.74
1081	153.92
971	81.22
1060	117.35
1030	196.74
1043	154.45
1058	118
1121	78.13
1069	79.41
1017	158.48
1041	154.86
997	78.14
977	165.96
1072	195.87
1003	199.32
1028	236.43
980	122.06
982	162.32
1023	82.54
1022	4031.13
986	84.53
959	292.33
974	125.46
923	189.41
867	133.25
897	127.41
890	124.51
869	173.16
860	79.53
882	128.13
900	211
887	172.72
878	128.48
875	218.61
883	171.29
859	140.91
928	165.36
890	125.94
879	169.96
868	131.1
893	126.44
827	177.15
828	128.15
876	81.27
826	83.73
862	82.58
774	184.16
860	127.53
881	126.99
854	221.92
761	187.55
853	80.69
792	184.21
797	184.29
838	127.93
808	131.24
807	84.87
826	82.75
850	85.24
822	134.02
815	130.42
808	77.62
742	190.65
785	186.27
783	239.8
795	136.43
740	136.39
700	198.61
760	188.31
712	140.46
715	145.09
770	187.47
760	87.59
735	196.94
762	244.12
728	140.06
682	144.18
772	86.7
730	138.2
732	83.89
716	90.78
654	144.78
675	140.75
712	136.87
755	246.14
694	89.11
723	92.33
725	196.21
750	189.62
660	147.35
724	137.94
703	196.27
698	199.11
618	80.7
670	203.23
664	80.68
621	84.64
661	83.3
682	138.83
687	84.03
659	202.9
719	195.86
633	86.22
608	149.75
724	80.66
676	142.41
666	88.24
683	83.35
632	82.25
696	200.06
619	147.26
599	87.13
624	82.29
648	143.43
661	144.39
679	84.13
643	213.24
695	84.02
615	151.53
663	208.15
681	140.35
574	84.63
635	151.86
567	160.7
627	86.5
655	84.35
635	148.72
629	157.58
591	154.23
656	147.66
610	286.36
614	88.38
576	224.65
564	160.63
604	154.37
528	90.31
589	229.21
563	161.46
535	235.52
616	87.74
536	161.88
531	164.24
476	90.67
518	88.19
563	90.89
606	155.62
487	171.5
547	160.52
569	229.8
593	226.23
592	160.44
533	165.47
504	257.22
500	90.78
527	160.57
528	88.48
569	157.7
503	89.69
493	91.71
536	160.4
501	248.67
491	87.96
495	171.77
504	248.72
493	167.5
483	94.13
429	96.99
484	85.51
434	270.41
427	188.57
467	269.18
413	281.69
424	95.51
462	87.98
460	179.85
476	88.26
502	169.19
437	95.95
410	284.93
440	89.16
422	95.07
457	264.81
477	96.22
435	87.69
439	88.13
396	87.17
380	96.04
413	292.04
369	90.92
390	190.29
399	94.77
352	93.11
395	193.65
400	196.55
437	96
454	399.53
399	92.25
440	189.18
400	95.32
377	98.84
401	196.49
370	97.97
373	97.25
386	95.11
419	90.43
420	86.35
413	194.48
400	92.77
388	94.69
436	91.87
364	198.9
303	87.83
324	217.7
359	92.74
328	93.18
321	97.17
356	92.96
350	209.31
321	219.64
301	229.67
323	104.43
305	89.14
300	98.92
319	95.92
301	91.02
264	101.38
303	230.4
309	93.65
289	86.68
283	370.68
279	103.34
300	99.95
255	93.2
315	99.84
275	250.52
263	90.78
255	91.07
261	89.4
306	92.57
242	263.75
236	103.37
235	438.33
255	90.59
218	88.73
268	239.05
223	99.38
231	88.25
239	90.98
239	94
242	109.5
237	97.51
224	91.46
249	92.71
202	105.05
228	92.15
204	87.02
176	101.64
197	293.33
197	88.9
204	97.27
194	93.35
166	92.02
168	93.17
191	89.05
175	324.94
203	99.31
211	100.37
200	107.38
202	95.78
186	87.49
216	90.25
165	576.93
178	318.72
210	88.33
198	322.32
197	112.37
188	95.53
182	111.03
131	94.79
156	92.71
153	96.16
153	357.05
185	93.55
157	93.55
158	96.4
161	98.65
158	93.14
131	92.98
145	368.55
151	361.85
118	437.35
140	667.62
127	100.39
136	95.43
114	95.2
106	89.69
100	95.91
135	93.34
120	95.94
147	675.14
127	121.87
109	93.37
118	87.06
90	95.37
94	91.29
114	93.2
96	90.19
96	113.03
87	548.64
105	101.38
112	88.69
119	455.38
140	127.4
107	103.7
100	118.37
54	150.31
86	124.86
116	90.53
80	97.41
84	101.63
83	112.78
91	95.23
87	93
100	95.15
116	439.64
104	96.32
74	111.89
80	96.55
73	94.63
64	102.34
95	176.01
92	557.71
90	104.27
111	103.65
90	111.48
94	98.27
84	587.69
92	113.72
74	113.45
69	95.06
82	94.71
80	597.41
82	106.41
79	100.62
77	100.82
86	89.1
85	92.67
72	101.22
77	100.17
85	94.81
83	88.95
71	102.1
73	99.23
86	95.41
66	102.24
73	119.27
56	96.82
74	90.51
72	94.9
52	89.6
56	90.77
51	98.25
63	729.79
56	813.25
66	90.03
77	94.31
65	96.02
62	104.85
69	92.1
55	95.49
76	92.62
58	97.95
68	108.57
73	658.07
58	97.67
60	103.13
66	97.36
63	95.52
65	96.29
44	96.23
95	99.6
106	93.92
74	93.27
124	427.77
92	544.57
73	119.41
104	95.17
103	872.41
75	101.6
82	99.91
70	693.5
98	118.19
82	106.05
97	105.89
83	95.48
67	100.45
87	103.33
56	818.38
81	103.11
94	106.83
50	89.12
67	106.4
48	107.46
53	99.74
54	844.3
44	126.02
54	100.26
65	107.15
57	103.09
45	98.44
67	110.43
51	104.1
50	99.84
47	95.87
47	103.96
52	107.13
56	118.61
56	99.79
44	107.68
41	108
63	103.11
49	97.12
74	92.32
64	105.17
48	99.52
47	94.43
50	102.54
54	112.44
40	107.75
48	104.48
39	104.87
51	100.39
39	99.72
53	101.21
38	97.32
66	99.26
31	98.87
45	112.29
33	111.39
47	99.96
32	122.97
43	103.02
42	101.62
32	107.94
34	108.62
48	117.08
32	110.31
33	100.61
53	100.13
61	754.23
40	101.85
40	99.2
35	98.03
48	143.29
61	113.28
64	133.97
29	198.45
37	94.35
33	101.42
45	116.44
34	118.62
29	1484.1
42	1089.45
32	99.78
32	1344.72
55	103.76
45	1036.02
31	148.19
25	96.88
41	101.2
41	99
37	104.51
33	91.91
25	103.04
22	97.05
22	89.23
42	102.33
26	163.04
24	420.21
26	315.96
28	286.25
33	100.61
31	105.9
38	106.18
44	99.27
37	88.81
22	96.64
44	100.43
24	86.88
40	92.43
30	87.43
32	113.81
23	102.74
23	91.91
32	94.31
21	97.76
36	105.06
26	224.5
23	114.74
17	93.71
39	115.59
34	117.38
27	88.44
24	118.04
20	100.75
29	101.86
28	1524.75
20	94.45
29	93.66
32	95.66
22	95.27
8	98
15	85.33
24	107.5
13	89.38
30	97.4
43	99.95
15	97.2
25	95.44
32	106.78
32	96.19
18	99.17
27	91.07
20	100.45
14	93.57
32	96.06
16	144.81
19	94.42
21	93.81
19	96.32
16	96.19
24	99.83
26	98.54
32	1345.66
37	102.54
37	101.05
27	115.67
32	1344.44
33	106.76
30	133.7
24	103.29
21	121.29
22	116.86
22	100.09
15	109.6
33	103.85
32	98.94
20	99.2
15	125.93
14	107.79
29	98.1
33	96.52
22	102.14
14	2991.5
19	98.79
14	158
18	100.83
25	1708.2
10	102.2
11	105
16	97.88
20	84.45
29	91.34
11	112.91
15	101.27
20	97.95
19	99.84
20	101.85
22	101.59
12	100.33
6	117.83
13	95.77
16	98.63
13	90
17	103.65
8	95.75
10	96.1
29	109.31
24	108.58
17	99.06
18	100.33
20	84.2
14	118.57
13	104.54
16	103.75
27	107.67
18	97.22
15	94.47
14	2961.21
12	111.92
18	110
13	94
10	111.3
13	111.15
15	122.4
13	110.77
13	117.23
9	107
11	118.36
22	92.32
14	99.43
12	100.92
10	86.7
14	85.71
13	101.69
12	116.75
10	78.5
16	94.5
16	129.06
16	99.31
10	94.1
9	119.78
17	110.12
16	98
20	117.45
8	101.25
12	3435
14	92
10	85.4
15	269425.8
22	107.27
13	93
16	111.63
16	105.69
20	107.7
10	94.3
16	81.06
11	109.45
11	106.09
14	101.5
10	90.7
3	101.67
12	109.33
15	96.13
13	101.31
10	128.2
15	96.53
13	96.23
7	115.57
4	100.5
7	101
9	104.78
3	76.33
4	100.75
19	86.79
26	94.5
17	91.47
26	137.81
16	100.94
7	100.29
8	94.38
22	95.86
14	97.07
26	103.58
18	103.44
22	141.73
11	95.18
23	86.3
22	104.36
17	101.59
15	124.47
11	94.27
13	101.69
15	99.87
12	102.83
6	112.5
8	104.88
4	102.75
8	92
8	102.5
9	94.11
22	87.32
22	99.55
9	105.67
3	114
15	103
19	138.53
13	95.92
21	123.29
23	96.3
16	96.44
23	98.48
12	83.25
18	88.44
21	102.48
14	90.43
22	97.73
19	101.21
16	92.75
14	90.5
17	100.47
16	94.25
20	88.85
23	104.17
18	97.39
17	92.88
15	102.93
20	102.6
14	103.21
9	100.89
16	95.88
16	91.5
19	113.05
10	86.5
17	97
17	101.82
16	103.94
19	88.74
21	98.57
12	110.42
5	102.4
8	99.75
21	93.62
22	97.95
24	99.38
13	100.77
31	99.1
26	96.81
30	94.1
17	99.88
15	101.33
25	94.96
20	106.55
26	99.96
16	97.88
12	118.42
18	84.5
27	95.96
20	101.4
21	111.29
18	2370.89
27	97.41
31	100.71
22	101
31	101.87
24	99.25
44	114.57
23	102.74
19	95.53
32	105.56
28	102
31	1390.87
33	101
39	1123.9
34	95.82
38	96.87
49	98.86
49	100.06
37	101.35
45	98.96
54	100.67
54	96.31
33	1315.33
52	100
43	97.12
49	97.53
39	99.08
44	102.23
64	95.84
55	114.04
61	102.26
54	96.09
81	102.04
90	102.44
64	102.31
64	101.2
63	97.06
74	107.46
58	93.95
75	104.36
74	641.12
69	100.97
91	104.77
76	104.45
94	102.96
80	99.33
73	646.4
118	99.9
105	94.63
115	103.37
119	98.42
92	97.87
119	101.6
101	103.05
113	462.85
106	479.97
118	438.14
139	103.8
150	372.58
141	96.35
145	102.48
157	98.18
154	100.81
163	100.56
158	97.47
170	97.56
150	95.13
206	110.62
198	102.2
208	95.78
244	427.27
215	99.59
183	96.62
205	298.05
216	109.16
222	98.59
230	274.82
203	104.73
215	101.62
243	100.41
239	263.18
272	103.51
256	250.91
246	96.53
308	96.27
291	94.4
257	261.82
301	93.25
323	97.66
285	92.86
326	217.74
335	212.05
344	95.8
349	215.72
333	97.03
334	92.87
324	93.81
333	332.38
356	98.81
339	214.91
381	96.34
378	199.43
391	94.03
381	194.17
437	275.13
417	381.36
392	193.84
425	89.55
466	102.45
460	366.24
457	89.45
456	178.82
442	92.41
446	90.85
478	176.78
467	174.24
486	335.76
512	167.56
575	89.11
554	239.48
530	88.88
480	259.75
539	233.48
534	163.53
540	161.52
625	220.12
544	161.97
567	90.21
522	163.69
544	7512.1
565	160.37
569	156.33
562	156.57
617	151.6
563	86.24
547	91.99
596	155.96
641	88.07
672	209.2
645	151.31
678	146.99
664	143.87
667	150.05
654	271.14
654	83.2
691	85.85
708	254.63
740	86.31
694	140.58
734	85.56
705	141.36
705	313.48
713	197.15
718	141.1
715	84.87
689	80.44
731	304.62
718	84.12
664	203.62
690	88.03
789	139.76
779	86.92
740	249.58
748	82.98
833	178.42
793	232.88
855	133.42
837	134.52
775	288.29
889	81.99
885	220.57
838	131.25
865	223.09
858	177.3
929	168.8
871	83.88
841	274.97
822	82.07
908	80.78
905	170.02
853	127.45
916	168.37
912	121.67
934	83.69
897	123.41
890	129.97
891	127.37
935	121.12
906	123.68
885	13774.26
996	207.78
949	123.26
941	205.87
870	126.27
959	80.61
1010	279.27
1018	120.47
1014	120.15
992	80.06
918	167.72
991	205.54
1019	82.64
1031	120.16
1011	158.16
998	160.03
992	161.08
978	119.59
952	122.07
985	79.18
960	120.92
1015	160.36
896	125.36
1004	161.23
993	159.35
987	162.61
987	121.07
922	168.38
1033	120.26
1048	157.06
1037	117.51
1009	122.41
1072	77.88
972	124.58
1017	81.81
965	162.82
1025	115.16
974	121.38
1075	120.87
1043	116.97
1063	118.12
1028	80.68
1103	82.99
1049	120.05
1031	158.35
1107	115.82
1016	118.24
1005	157.19
1072	228.9
1060	155.92
1016	158.7
998	78.98
1038	80.46
988	77.4
1035	116.92
981	162.09
968	125.97
1045	117
1077	156.83
1123	117.34
1037	80.44
976	204.55
1037	80.21
993	198.44
1000	83.38
1033	155.03
1052	78.69
1078	77.9
1074	155.46
1013	238.98
992	83.5
1036	82.63
1035	83.54
1019	81.46
1022	82.05
1079	157.42
1003	82.57
1123	151.26
1052	152.7
1044	75.36
1057	78.73
1037	159.57
1057	156.27
1025	76.68
1062	80.86
1032	198.54
979	118.49
1050	116.63
1094	152.14
997	78.53
967	122.61
986	161.78
988	199.84
1008	162.11
968	83.74
1072	192.14
1013	79.6
1060	155.54
1013	83.04
955	79.27
923	122.49
959	164.95
949	122.38
937	164.48
942	209.39
998	120.22
962	84.34
990	82.26
978	121.49
1052	156.81
1090	117.66
977	121.71
939	168
893	170.27
1009	81.54
1069	78.81
1016	121.84
937	125.66
932	81.67
887	78.47
869	4727.63
951	84.58
932	256.15
957	169.42
941	129.49
1010	164.62
954	168.19
938	128
883	130.55
892	305.67
932	124.73
891	123.93
959	205.09
939	210.2
